8,6,3.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.784034013748169
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,1.3563690185546875
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.8563449382781982
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.8215789794921875
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.8690850734710693
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.8530831336975098
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,1.1642019748687744
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.8562948703765869
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.8605852127075195
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.9217970371246338
8,6,2.6612841214917338,10404.0,4.593285123966942,1.00990099009901,0.8727929592132568
8,6,2.6539905024509802,10404.0,4.58977223893425,1.00990099009901,2.448582887649536
8,6,2.669845281862745,10404.0,4.5911422845691385,1.00990099009901,1.9411208629608154
8,6,2.6645220588235294,10404.0,4.598812049215104,1.00990099009901,2.0655481815338135
8,6,2.653262867647059,10404.0,4.6038592027141645,1.00990099009901,2.245062828063965
8,6,2.6794577205882355,10404.0,4.597727272727273,1.00990099009901,1.8875250816345215
8,6,2.6595052083333335,10404.0,4.5851426307448495,1.00990099009901,1.9818978309631348
8,6,2.6294806985294117,10404.0,4.556223358908781,1.00990099009901,1.9941580295562744
8,6,2.6636029411764706,10404.0,4.586787974683545,1.00990099009901,2.024512767791748
8,6,2.669002757352941,10404.0,4.588409321175279,1.00990099009901,2.013235092163086
8,6,2.667624080882353,10404.0,4.590286527128633,1.00990099009901,2.157032012939453
